review_id,review_type,provisional_entity_id,proposed_name,proposed_entity_type,confidence,review_flags,evidence,source_url,recommended_action
dst_gap_review_18f1937d34876cbde82e,GAP_UNRESOLVED,,Indian Science Congress,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/importantlinks/indian-science-congress,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_fce8fde6d7556a5fd1df,GAP_UNRESOLVED,,Read More,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/important_link,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_7fadee43c578588a691d,GAP_UNRESOLVED,,India Maps the 21st Century,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/india-maps-21st-century,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_8d18656852f8da927898,GAP_UNRESOLVED,,TDB invites technology proposals for fighting COVID 19,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/tdb-invites-technology-proposals-fighting-covid-19,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_f82d05120d42bd048a99,GAP_UNRESOLVED,,NSM: a transformative approach in supercomputing,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/nsm-transformative-approach-supercomputing,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_423782af4ad6c0ac3f1c,GAP_UNRESOLVED,,ARCI develops technology to improve fuel efficiency of internal...,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/arci-develops-technology-improve-fuel-efficiency-internal-combustion-engines,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_e9fb333a924d291e769a,GAP_UNRESOLVED,,BARC INSPIRE fellow enhancing sensitivity of magnetic resonance...,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/barc-inspire-fellow-enhancing-sensitivity-magnetic-resonance-techniques,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_3533e2e67e997d3b7afc,GAP_UNRESOLVED,,IIT Bombay INSPIRE fellow explores how lipids play critical roles in...,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/iit-bombay-inspire-fellow-explores-how-lipids-play-critical-roles-infectious-diseases,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_07f80ef089c962de2e75,GAP_UNRESOLVED,,Vegetation & pollen records show climate fluctuations due to...,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/vegetation-pollen-records-show-climate-fluctuations-due-solar-irradiation-himalayas,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_c53aa81d340f9c25d2a5,GAP_UNRESOLVED,,The flight from plant microbes to rural womens benefits,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pressrelease/flight-plant-microbes-rural-womens-benefits,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_1423bedaa74fd371e791,GAP_UNRESOLVED,,Open Press Release,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/whatsnew/press-release,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_8be38a54fb498e3ea61d,GAP_UNRESOLVED,,Autonomous S&T Institutions,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/autonomous-st-attached-institutions,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_bf9b8c22f6bf3cfc0109,GAP_UNRESOLVED,,Attached Institutions,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/attached-institutions,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_de363441f82726a109bb,GAP_UNRESOLVED,,Professional Bodies,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/professional-bodies,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_3b6ee11434da58007d07,GAP_UNRESOLVED,,Statutory Bodies,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/statutory-board-0,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_1b8699bcacee0bf48c7c,GAP_UNRESOLVED,,International Bi-lateral Institutions,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/international-bi-lateral-institutions,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_9acd30a70f945385ea73,GAP_UNRESOLVED,,Science Wings Abroad,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/science-wings-abroad-0,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_ffeb64b52972eef8718d,GAP_UNRESOLVED,,Anusandhan National Research Foundation (ANRF),UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/anusandhan-national-research-foundation-anrf,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_11a4f0ad214e8351c402,GAP_UNRESOLVED,,Pension Grievance Redressal,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/pension-grievance-redressal,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_03f06d3ffe1a6cf9e4d4,GAP_UNRESOLVED,,Public Grievances,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/public-grievance,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_cd30b4d6b4c62fcce380,GAP_UNRESOLVED,,Parliament Q & A,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/parliament-qa-0,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_07b6f49e5c33729c3a1b,GAP_UNRESOLVED,,Parliament Matters,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/parliament-matters,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_cf773b2bcfb70b535c6e,GAP_UNRESOLVED,,Right To Information,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/right-information,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_ba08fa0214b4633bb16a,GAP_UNRESOLVED,,View All,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/photo-gallery,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_3c9e8a4c8caeb60a44db,GAP_UNRESOLVED,,Nomination Proforma (New),UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,"https://dst.gov.in/sites/default/files/Nomination%20Proforma%20%28New%29.pdf""",REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_1d1aab923c9d35459073,GAP_UNRESOLVED,,SEED,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/seed-home,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_3fb64680d2bda1ac71d5,GAP_UNRESOLVED,,Objectives,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/objectives-mandate,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_e2f8af21f6133d71bb07,GAP_UNRESOLVED,,Brief-history,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/brief-history,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_c431c7cd3da9cbfbc52c,GAP_UNRESOLVED,,Stakeholders-target-groups,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/stakeholders-target-groups,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_385aad7f00f9429bfb4f,GAP_UNRESOLVED,,Monitoring & Evaluation,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/monitoring-and-evaluation,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_2546c382667afccd9f38,GAP_UNRESOLVED,,Highlights & Achievements,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/highlights-achievements,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_33884e08fde85e62e35a,GAP_UNRESOLVED,,Contact Us - SEED,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/contact-us-0,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_7f468bec81b00e32195d,GAP_UNRESOLVED,,https://dst.gov.in/foldscope-microscopy-empowering-farmers-chhattisgarh-...,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/foldscope-microscopy-empowering-farmers-chhattisgarh-detect-plant-diseases-take-st-aided-1,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_cf0fcbd4c0c713f70ce9,GAP_UNRESOLVED,,https://dst.gov.in/herbal-remedy-gout-can-improve-lifestyle-elderly-people,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/herbal-remedy-gout-can-improve-lifestyle-elderly-people,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_567f2a019d466a1440fb,GAP_UNRESOLVED,,https://dst.gov.in/success-stories-dst,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/success-stories-dst,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_24b923cc51fc13db1c46,GAP_UNRESOLVED,,About NGCMA,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/about-ngcma,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_6ad93015bab61947a8ea,GAP_UNRESOLVED,,Documents of NGCMA,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/documents-ngcma,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_65615f3188f51415dce7,GAP_UNRESOLVED,,OECD Principles of GLP,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/oecd-principles-glp,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_8583662e2d131ee5dfd4,GAP_UNRESOLVED,,GLP Certified Test Facilities,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/glp-certified-test-facilities,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_66219fae1672d037727d,GAP_UNRESOLVED,,FAQ's,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/faqs,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_gap_review_e44689f1fa9dd365da3d,GAP_UNRESOLVED,,NGCMA Secretariat,UNRESOLVED,0.3000,VERIFY_UNCRAWLED_OR_NORMALIZATION_VARIANT,SOURCE_URL_INTERPRETED_AS_TARGET_URL | TARGET_URL_NOT_FOUND_IN_CLASSIFIED_PAGE_INVENTORY,https://dst.gov.in/contact-us,REVIEW_TARGET_PAGE_AND_CATEGORY_CONTEXT
dst_entity_quality_review_a544751452269bbab249,PROVISIONAL_ENTITY_QUALITY,dst_provisional_scheme_b193497f2e1ba1cd5f66,Fellowship Opportunities for Researchers,SCHEME,0.7302,POSSIBLE_OPPORTUNITY_INDEX_NOT_STANDALONE_SCHEME,MASTER_EVIDENCE_OBJECTIVE | MASTER_EVIDENCE_ELIGIBILITY | MASTER_EVIDENCE_BENEFIT | MASTER_EVIDENCE_BENEFICIARY | AMBIGUOUS_OPPORTUNITY_INDEX_NAME,https://dst.gov.in/fellowship-opportunities-researchers,CONFIRM_PERMANENT_ENTITY_OR_DOWNGRADE_BEFORE_IDENTITY_LOCK
dst_entity_quality_review_d2a92bb2bcbc9aadd7fc,PROVISIONAL_ENTITY_QUALITY,dst_provisional_programme_42fc5916ea5eed40e7da,S&T Capacity Building Programmes,PROGRAMME,0.5043,PERMANENT_ENTITY_EVIDENCE_REQUIRES_MANUAL_CONFIRMATION,"CLASSIFIER_PROGRAMME_MASTER_CANDIDATE | PROGRAMME_TERMS:programme,program,capacity building | QUALITY_SCORE=0.504 | SCHEME_SCORE=0.080 | PROGRAMME_SCORE=0.900 | MASTER_EVIDENCE_CATEGORIES=0",https://dst.gov.in/human-capacity-building-programmes,CONFIRM_PERMANENT_ENTITY_OR_DOWNGRADE_BEFORE_IDENTITY_LOCK
dst_entity_quality_review_f4eb85f4184eb8818c4d,PROVISIONAL_ENTITY_QUALITY,dst_provisional_programme_749ad5f399c75fb7561d,Research & Development Programmes,PROGRAMME,0.4867,PERMANENT_ENTITY_EVIDENCE_REQUIRES_MANUAL_CONFIRMATION,"CLASSIFIER_PROGRAMME_MASTER_CANDIDATE | PROGRAMME_TERMS:programme,program | QUALITY_SCORE=0.487 | SCHEME_SCORE=0.080 | PROGRAMME_SCORE=0.820 | MASTER_EVIDENCE_CATEGORIES=0",https://dst.gov.in/research-development-programmes,CONFIRM_PERMANENT_ENTITY_OR_DOWNGRADE_BEFORE_IDENTITY_LOCK
dst_entity_quality_review_72c37ab8740e817c10ba,PROVISIONAL_ENTITY_QUALITY,dst_provisional_programme_d42b04096b03a1dc6584,Innovation and Technology Development Programmes,PROGRAMME,0.4867,PERMANENT_ENTITY_EVIDENCE_REQUIRES_MANUAL_CONFIRMATION,"CLASSIFIER_PROGRAMME_MASTER_CANDIDATE | PROGRAMME_TERMS:programme,program | QUALITY_SCORE=0.487 | SCHEME_SCORE=0.080 | PROGRAMME_SCORE=0.820 | MASTER_EVIDENCE_CATEGORIES=0",https://dst.gov.in/innovation-and-technology-development-programmes,CONFIRM_PERMANENT_ENTITY_OR_DOWNGRADE_BEFORE_IDENTITY_LOCK
dst_entity_quality_review_ddeac668951e98dcb965,PROVISIONAL_ENTITY_QUALITY,dst_provisional_programme_9809fb5b19ade3c50b4b,Science for Society Programmes,PROGRAMME,0.4867,PERMANENT_ENTITY_EVIDENCE_REQUIRES_MANUAL_CONFIRMATION,"CLASSIFIER_PROGRAMME_MASTER_CANDIDATE | PROGRAMME_TERMS:programme,program | QUALITY_SCORE=0.487 | SCHEME_SCORE=0.080 | PROGRAMME_SCORE=0.820 | MASTER_EVIDENCE_CATEGORIES=0",https://dst.gov.in/science-society-programmes,CONFIRM_PERMANENT_ENTITY_OR_DOWNGRADE_BEFORE_IDENTITY_LOCK
